x,y
"['醫', '師', '：', '然', '後', '用', 'e', '-', 'm', 'a', 'i', 'l']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 'F', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 'f', 'b']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 't', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 'T', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 'P', 'l', 'u', 'r', 'k']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'L', 'I', 'N', 'E']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', '臉', '書']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['民', '衆', '：', '用', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'G', 'r', 'i', 'n', 'd', 'r']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'T', 'i', 'n', 'd', 'e', 'r']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'e', '-', 'm', 'a', 'i', 'l']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'F', 'B']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['民', '衆', '：', '用', 'f', 'b']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['民', '衆', '：', '用', 't', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'T', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '衆', '：', '用', 'P', 'l', 'u', 'r', 'k']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['醫', '師', '：', 'L', 'I', 'N', 'E', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', '臉', '書', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'G', 'r', 'i', 'n', 'd', 'r', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'H', 'o', 'r', 'n', 'e', 't', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'T', 'i', 'n', 'd', 'e', 'r', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'e', '-', 'm', 'a', 'i', 'l', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'F', 'B', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'f', 'b', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 't', 'w', 'i', 't', 't', 'e', 'r', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'T', 'w', 'i', 't', 't', 'e', 'r', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['醫', '師', '：', 'P', 'l', 'u', 'r', 'k', '用', '最', '多']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', '臉', '書', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'G', 'r', 'i', 'n', 'd', 'r', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'H', 'o', 'r', 'n', 'e', 't', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'T', 'i', 'n', 'd', 'e', 'r', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'e', '-', 'm', 'a', 'i', 'l', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'F', 'B', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'f', 'b', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 't', 'w', 'i', 't', 't', 'e', 'r', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'T', 'w', 'i', 't', 't', 'e', 'r', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'P', 'l', 'u', 'r', 'k', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', '臉', '書', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'G', 'r', 'i', 'n', 'd', 'r', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'H', 'o', 'r', 'n', 'e', 't', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'T', 'i', 'n', 'd', 'e', 'r', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'e', '-', 'm', 'a', 'i', 'l', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'F', 'B', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'f', 'b', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 't', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'T', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '比', '較', '差', '的', '是', '我', '在', '那', '個', 'P', 'l', 'u', 'r', 'k', '上', '面', '的', '那', '個', '時', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '嗯', '，', '所', '以', '我', '稍', '微', '釐', '清', '一', '下', '就', '是', '，', '你', '第', '一', '次', '跟', '他', '約', '的', '時', '候', '他', '在', '臉', '書', '，', '他', '他', '他', '在', '他', '在', '訊', '息', '上', '面', '回', '覆', '的', '你', '可', '能', '覺', '得', '有', '一', '些', '你', '看', '不', '懂', '，', '但', '是', '你', '到', '現', '場', '之', '後', '才', '知', '道', '原', '來', '他', '是', '有', '用', '東', '西', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '嗯', '，', '所', '以', '我', '稍', '微', '釐', '清', '一', '下', '就', '是', '，', '你', '第', '一', '次', '跟', '他', '約', '的', '時', '候', '他', '在', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '，', '他', '他', '他', '在', '他', '在', '訊', '息', '上', '面', '回', '覆', '的', '你', '可', '能', '覺', '得', '有', '一', '些', '你', '看', '不', '懂', '，', '但', '是', '你', '到', '現', '場', '之', '後', '才', '知', '道', '原', '來', '他', '是', '有', '用', '東', '西', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '嗯', '，', '所', '以', '我', '稍', '微', '釐', '清', '一', '下', '就', '是', '，', '你', '第', '一', '次', '跟', '他', '約', '的', '時', '候', '他', '在', 'G', 'r', 'i', 'n', 'd', 'r', '，', '他', '他', '他', '在', '他', '在', '訊', '息', '上', '面', '回', '覆', '的', '你', '可', '能', '覺', '得', '有', '一', '些', '你', '看', '不', '懂', '，', '但', '是', '你', '到', '現', '場', '之', '後', '才', '知', '道', '原', '來', '他', '是', '有', '用', '東', '西', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '嗯', '，', '所', '以', '我', '稍', '微', '釐', '清', '一', '下', '就', '是', '，', '你', '第', '一', '次', '跟', '他', '約', '的', '時', '候', '他', '在', 'H', 'o', 'r', 'n', 'e', 't', '，', '他', '他', '他', '在', '他', '在', '訊', '息', '上', '面', '回', '覆', '的', '你', '可', '能', '覺', '得', '有', '一', '些', '你', '看', '不', '懂', '，', '但', '是', '你', '到', '現', '場', '之', '後', '才', '知', '道', '原', '來', '他', '是', '有', '用', '東', '西', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '嗯', '，', '所', '以', '我', '稍', '微', '釐', '清', '一', '下', '就', '是', '，', '你', '第', '一', '次', '跟', '他', '約', '的', '時', '候', '他', '在', 'T', 'i', 'n', 'd', 'e', 'r', '，', '他', '他', '他', '在', '他', '在', '訊', '息', '上', '面', '回', '覆', '的', '你', '可', '能', '覺', '得', '有', '一', '些', '你', '看', '不', '懂', '，', '但', '是', '你', '到', '現', '場', '之', '後', '才', '知', '道', '原', '來', '他', '是', '有', '用', '東', '西', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
