民 O
眾 O
： O
都 O
沒 O
。 O

個 O
管 O
師 O
： O
都 O
沒 O
戴 O
套 O
哦 O
？ O
好 O
， O
是 O
你 O
， O
對 O
方 O
要 O
求 O
還 O
是 O
你 O
自 O
己 O
的 O
想 O
法 O
？ O
民 O
眾 O
： O
嗯 O
… O
… O
我 O
自 O
己 O
想 O
法 O
吧 O
。 O

個 O
管 O
師 O
： O
你 O
自 O
己 O
本 O
來 O
就 O
不 O
想 O
要 O
戴 O
？ O
民 O
眾 O
： O
原 O
本 O
就 O
不 O
喜 O
歡 O
。 O

個 O
管 O
師 O
： O
原 O
本 O
就 O
不 O
喜 O
歡 O
。 O

民 O
眾 O
： O
嗯 O
。 O

個 O
管 O
師 O
： O
那 O
之 O
前 O
沒 O
有 O
吃 O
P O
r O
E O
P O
之 O
前 O
你 O
會 O
無 O
套 O
嗎 O
？ O
民 O
眾 O
： O
會 O
。 O

但 O
是 O
… O
… O
現 O
在 O
還 O
是 O
一 O
樣 O
都 O
會 O
詢 O
問 O
對 O
方 O
說 O
你 O
有 O
沒 O
有 O
固 O
定 O
在 O
篩 O
檢 O
。 O

然 O
後 O
他 O
有 O
時 O
候 O
像 O
這 O
樣 O
有 O
在 O
吃 O
P O
r O
E O
P O
， O
有 O
的 O
人 O
看 O
到 O
藥 O
罐 O
子 O
就 O
會 O
說 O
， O
欸 O
我 O
有 O
在 O
吃 O
什 O
麽 O
之 O
類 O
的 O
。 O

個 O
管 O
師 O
： O
所 O
以 O
你 O
有 O
遇 O
過 O
對 O
方 O
其 O
實 O
也 O
在 O
吃 O
P O
r O
E O
P O
。 O

民 O
眾 O
： O
有 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
。 O

那 O
對 O
方 O
在 O
吃 O
P O
r O
E O
P O
的 O
時 O
候 O
對 O
你 O
來 O
說 O
， O
你 O
跟 O
他 O
無 O
套 O
的 O
時 O
候 O
會 O
不 O
會 O
比 O
較 O
不 O
會 O
那 O
麽 O
擔 O
心 O
？ O
民 O
眾 O
： O
會 O
， O
會 O
比 O
較 O
覺 O
得 O
雙 O
方 O
都 O
有 O
保 O
障 O
嘛 O
。 O

但 O
是 O
還 O
是 O
會 O
擔 O
心 O
其 O
他 O
性 O
病 O
啊 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
。 O

所 O
以 O
其 O
實 O
你 O
也 O
會 O
擔 O
心 O
其 O
他 O
的 O
性 O
病 O
。 O

民 O
眾 O
： O
會 O
啊 O
。 O

個 O
管 O
師 O
： O
但 O
是 O
還 O
是 O
很 O
希 O
望 O
無 O
套 O
？ O
民 O
眾 O
： O
就 O
是 O
那 O
個 O
欲 O
望 O
還 O
是 O
， O
還 O
蠻 O
強 O
的 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
， O
你 O
曾 O
經 O
有 O
感 O
染 O
過 O
其 O
他 O
的 O
性 O
病 O
嗎 O
？ O
民 O
眾 O
： O
陰 O
蝨 O
算 O
嗎 O
？ O
但 O
是 O
他 O
不 O
算 O
… O
… O
我 O
覺 O
得 O
那 O
個 O
還 O
蠻 O
奇 O
怪 O
的 O
。 O

因 O
為 O
我 O
那 O
時 O
候 O
去 O
， O
是 O
去 O
展 O
覽 O
。 O

然 O
後 O
就 O
跑 O
臺 O
東 O
花 O
蓮 O
。 O

可 O
是 O
我 O
也 O
沒 O
有 O
， O
那 O
陣 O
子 O
也 O
都 O
沒 O
有 O
跟 O
人 O
家 O
有 O
接 O
觸 O
。 O

可 O
是 O
就 O
有 O
陰 O
蝨 O
了 O
。 O

我 O
就 O
想 O
說 O
， O
嗯 O
？ O
怎 O
麽 O
那 O
麽 O
突 O
然 O
？ O
個 O
管 O
師 O
： O
嗯 O
。 O

民 O
眾 O
： O
我 O
不 O
知 O
道 O
為 O
什 O
麽 O
。 O

對 O
啊 O
。 O

個 O
管 O
師 O
： O
它 O
不 O
會 O
算 O
是 O
這 O
個 O
時 O
期 O
的 O
。 O

就 O
是 O
不 O
會 O
是 O
這 O
幾 O
天 O
的 O
。 O

民 O
眾 O
： O
哦 O
它 O
是 O
長 O
期 O
的 O
嗎 O
？ O
個 O
管 O
師 O
： O
它 O
可 O
能 O
會 O
有 O
卵 O
， O
然 O
後 O
孵 O
化 O
， O
對 O
所 O
以 O
它 O
不 O
會 O
是 O
你 O
這 O
一 O
兩 O
天 O
… O
… O
對 O
。 O

民 O
眾 O
： O
沒 O
有 O
我 O
是 O
說 O
， O
那 O
一 O
個 O
月 O
， O
幾 O
乎 O
都 O
沒 O
有 O
， O
就 O
幾 O
乎 O
都 O
沒 O
有 O
約 O
。 O

但 O
是 O
， O
但 O
我 O
後 O
來 O
去 O
查 O
資 O
料 O
， O
它 O
說 O
可 O
能 O
公 O
廁 O
什 O
麽 O
， O
也 O
有 O
可 O
能 O
接 O
觸 O
到 O
會 O
感 O
染 O
。 O

個 O
管 O
師 O
： O
對 O
， O
但 O
那 O
種 O
相 O
對 O
的 O
機 O
率 O
很 O
低 O
。 O

民 O
眾 O
： O
很 O
低 O
。 O

個 O
管 O
師 O
： O
對 O
啊 O
， O
它 O
一 O
定 O
是 O
由 O
性 O
行 O
為 O
接 O
觸 O
吧 O
。 O

民 O
眾 O
： O
那 O
時 O
候 O
是 O
一 O
兩 O
年 O
前 O
吧 O
。 O

個 O
管 O
師 O
： O
大 O
概 O
都 O
會 O
由 O
性 O
行 O
為 O
接 O
觸 O
才 O
會 O
。 O

所 O
以 O
其 O
實 O
你 O
自 O
己 O
也 O
會 O
很 O
害 O
怕 O
。 O

民 O
眾 O
： O
很 O
害 O
怕 O
嗎 O
？ O
以 O
前 O
很 O
害 O
怕 O
。 O

個 O
管 O
師 O
： O
還 O
是 O
很 O
擔 O
心 O
？ O
就 O
是 O
性 O
傳 O
染 O
病 O
這 O
件 O
事 O
。 O

還 O
是 O
說 O
H O
I O
V O
跟 O
其 O
他 O
的 O
性 O
傳 O
染 O
病 O
比 O
較 O
起 O
來 O
， O
你 O
覺 O
得 O
H O
I O
V O
你 O
比 O
較 O
擔 O
心 O
所 O
以 O
你 O
已 O
經 O
在 O
吃 O
了 O
P O
r O
E O
P O
， O
所 O
以 O
你 O
就 O
覺 O
得 O
無 O
套 O
， O
然 O
後 O
其 O
他 O
的 O
性 O
傳 O
染 O
病 O
你 O
覺 O
得 O
還 O
好 O
， O
反 O
正 O
可 O
以 O
治 O
療 O
？ O
民 O
眾 O
： O
跟 O
其 O
他 O
的 O
性 O
傳 O
染 O
病 O
比 O
起 O
來 O
H O
I O
V O
我 O
比 O
較 O
還 O
好 O
， O
但 O
是 O
我 O
比 O
較 O
怕 O
菜 O
花 O
。 O

個 O
管 O
師 O
： O
你 O
比 O
較 O
怕 O
菜 O
花 O
。 O

那 O
你 O
有 O
打 O
疫 O
苗 O
嗎 O
？ O
民 O
眾 O
： O
還 O
沒 O
有 O
。 O

之 O
後 O
應 O
該 O
會 O
打 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
， O
o O
k O
。 O

民 O
眾 O
： O
有 O
規 O
劃 O
要 O
打 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
有 O
規 O
劃 O
要 O
打 O
。 O

所 O
以 O
你 O
大 O
概 O
知 O
道 O
它 O
的 O
打 O
的 O
方 O
式 O
跟 O
它 O
的 O
費 O
用 O
嗎 O
？ O
民 O
眾 O
： O
嗯 O
知 O
道 O
。 O

個 O
管 O
師 O
： O
所 O
以 O
你 O
已 O
經 O
去 O
查 O
過 O
了 O
？ O
民 O
眾 O
： O
之 O
前 O
有 O
查 O
過 O
， O
但 O
是 O
… O
… O
它 O
就 O
是 O
三 O
個 O
月 O
三 O
個 O
月 O
再 O
三 O
個 O
月 O
嘛 O
！ O
個 O
管 O
師 O
： O
對 O
， O
那 O
之 O
前 O
查 O
過 O
但 O
還 O
沒 O
有 O
開 O
始 O
行 O
動 O
的 O
原 O
因 O
是 O
預 O
算 O
嗎 O
？ O
民 O
眾 O
： O
預 O
算 O
， O
對 O
。 O

個 O
管 O
師 O
： O
O O
K O
， O
好 O
， O
了 O
解 O
。 O

你 O
比 O
較 O
擔 O
心 O
你 O
菜 O
花 O
的 O
原 O
因 O
是 O
什 O
麽 O
？ O
民 O
眾 O
： O
它 O
很 O
難 O
根 O
治 O
啊 O
。 O

然 O
後 O
又 O
一 O
直 O
長 O
， O
就 O
很 O
煩 O
啊 O
。 O

然 O
後 O
H O
I O
V O
他 O
就 O
只 O
是 O
， O
就 O
很 O
像 O
慢 O
性 O
病 O
， O
就 O
是 O
定 O
期 O
服 O
藥 O
， O
然 O
後 O
控 O
制 O
病 O
毒 O
量 O
。 O

個 O
管 O
師 O
： O
所 O
以 O
你 O
會 O
覺 O
得 O
， O
像 O
梅 O
毒 O
菜 O
花 O
比 O
較 O
外 O
顯 O
性 O
的 O
話 O
， O
你 O
就 O
會 O
比 O
較 O
擔 O
心 O
。 O

民 O
眾 O
： O
嗯 O
。 O

個 O
管 O
師 O
： O
然 O
後 O
比 O
較 O
看 O
不 O
出 O
來 O
， O
比 O
如 O
說 O
H O
I O
V O
的 O
話 O
， O
你 O
就 O
會 O
覺 O
得 O
就 O
算 O
感 O
染 O
了 O
其 O
實 O
也 O
還 O
好 O
， O
就 O
是 O
藥 O
用 O
控 O
制 O
。 O

民 O
眾 O
： O
對 O
， O
算 O
是 O
這 O
樣 O
。 O

個 O
管 O
師 O
： O
嗯 O
哼 O
， O
o O
k O
。 O

好 O
哦 O
， O
看 O
起 O
來 O
是 O
沒 O
有 O
辦 O
法 O
讓 O
你 O
都 O
戴 O
套 O
這 O
件 O
事 O
情 O
。 O

好 O
， O
但 O
是 O
我 O
覺 O
得 O
還 O
是 O
會 O
提 O
醒 O
一 O
下 O
， O
因 O
為 O
相 O
對 O
的 O
聽 O
起 O
來 O
你 O
好 O
像 O
比 O
較 O
不 O
擔 O
心 O
H O
I O
V O
的 O
感 O
染 O
。 O

民 O
眾 O
： O
嗯 O
。 O

個 O
管 O
師 O
： O
但 O
是 O
你 O
會 O
擔 O
心 O
菜 O
花 O
這 O
件 O
事 O
。 O

菜 O
花 O
就 O
是 O
真 O
的 O
只 O
能 O
很 O
單 O
純 O
地 O
用 O
… O
… O
民 O
眾 O
： O
被 O
動 O
式 O
治 O
療 O
？ O
個 O
管 O
師 O
： O
保 O
險 O
套 O
。 O

民 O
眾 O
： O
哦 O
。 O

個 O
管 O
師 O
： O
對 O
， O
因 O
為 O
這 O
都 O
是 O
接 O
觸 O
性 O
的 O
傳 O
染 O
病 O
， O
所 O
以 O
它 O
一 O
定 O
要 O
接 O
觸 O
。 O

民 O
眾 O
： O
嗯 O
嗯 O
嗯 O
嗯 O
。 O

個 O
管 O
師 O
： O
對 O
， O
那 O
你 O
就 O
是 O
H O
I O
V O
， O
喔 O
H O
P O
V O
的 O
部 O
分 O
。 O

就 O
是 O
那 O
個 O
菜 O
花 O
的 O
疫 O
苗 O
， O
你 O
可 O
能 O
就 O
是 O
要 O
稍 O
微 O
， O
就 O
是 O
真 O
的 O
很 O
擔 O
心 O
這 O
件 O
事 O
情 O
， O
然 O
後 O
你 O
又 O
沒 O
有 O
辦 O
法 O
抗 O
拒 O
無 O
套 O
這 O
件 O
事 O
情 O
， O
嗯 O
哼 O
O O
K O
。 O

那 O
有 O
在 O
用 O
， O
比 O
如 O
說 O
你 O
在 O
交 O
友 O
軟 O
體 O
上 O
面 O
會 O
有 O
一 O
些 O
， O
嗨 O
啊 O
冰 O
啊 O
這 O
種 O
會 O
約 O
嗎 O
？ O
民 O
眾 O
： O
嗯 O
， O
會 O
約 O
。 O

以 O
前 O
有 O
約 O
過 O
， O
可 O
是 O
… O
… O
是 O
菜 O
就 O
會 O
約 O
。 O

但 O
是 O
我 O
會 O
讓 O
他 O
們 O
怎 O
樣 O
？ O
個 O
管 O
師 O
： O
就 O
是 O
如 O
果 O
是 O
你 O
的 O
菜 O
， O
但 O
是 O
他 O
寫 O
冰 O
啊 O
嗨 O
啊 O
… O
… O
民 O
眾 O
： O
就 O
看 O
他 O
們 O
會 O
不 O
會 O
介 O
意 O
我 O
有 O
沒 O
有 O
在 O
使 O
用 O
那 O
些 O
東 O
西 O
。 O

現 O
在 O
很 O
少 O
， O
以 O
前 O
有 O
約 O
過 O
啦 O
。 O

個 O
管 O
師 O
： O
那 O
R O
u O
s O
h O
？ O
民 O
眾 O
： O
以 O
前 O
用 O
過 O
但 O
不 O
喜 O
歡 O
。 O

個 O
管 O
師 O
： O
嗯 O
嗯 O
嗯 O
。 O

有 O
的 O
好 O
像 O
是 O
約 O
了 O
進 O
了 O
房 O
間 O
才 O
發 O
現 O
他 O
用 O
R O
u O
s O
h O
。 O

民 O
眾 O
： O
嗯 O
就 O
只 O
是 O
心 O
跳 O
會 O
加 O
速 O
， O
就 O
這 O
樣 O
， O
一 O
下 O
子 O
就 O
沒 O
了 O
。 O

個 O
管 O
師 O
： O
就 O
很 O
興 O
奮 O
的 O
感 O
覺 O
， O
好 O
像 O
是 O
。 O

民 O
眾 O
： O
有 O
興 O
奮 O
感 O
嗎 O
？ O
個 O
管 O
師 O
： O
對 O
， O
有 O
些 O
人 O
會 O
覺 O
得 O
用 O
R O
u O
s O
h O
會 O
有 O
興 O
奮 O
感 O
， O
比 O
較 O
助 O
興 O
啦 O
， O
這 O
種 O
就 O
是 O
娛 O
樂 O
性 O
的 O
用 O
藥 O
， O
就 O
是 O
比 O
較 O
助 O
興 O
這 O
樣 O
O O
K O
， O
好 O
喔 O
， O
然 O
後 O
就 O
是 O
如 O
果 O
假 O
設 O
你 O
真 O
的 O
沒 O
有 O
辦 O
法 O
那 O
個 O
戴 O
套 O
， O
但 O
是 O
又 O
沒 O
有 O
固 O
定 O
性 O
伴 O
侶 O
的 O
話 O
， O
就 O
會 O
比 O
較 O
建 O
議 O
如 O
果 O
假 O
， O
就 O
是 O
比 O
較 O
建 O
議 O
就 O
是 O
藥 O
物 O
的 O
部 O
分 O
不 O
要 O
漏 O
藥 O
太 O
多 O
次 O
。 O

比 O
如 O
說 O
一 O
個 O
禮 O
拜 O
至 O
少 O
吃 O
到 O
四 O
次 O
以 O
上 O
， O
它 O
才 O
會 O
維 O
持 O
那 O
個 O
藥 O
物 O
濃 O
度 O
。 O

如 O
果 O
假 O
設 O
比 O
如 O
說 O
你 O
已 O
經 O
連 O
續 O
三 O
天 O
沒 O
有 O
用 O
藥 O
就 O
是 O
沒 O
有 O
吃 O
藥 O
的 O
話 O
， O
你 O
就 O
從 O
那 O
個 O
任 O
務 O
型 O
兩 O
顆 O
開 O
始 O
吃 O
， O
因 O
為 O
有 O
時 O
候 O
怕 O
你 O
的 O
體 O
內 O
濃 O
度 O
不 O
夠 O
， O
因 O
為 O
我 O
們 O
不 O
可 O
能 O
隨 O
時 O
監 O
測 O
你 O
的 O
體 O
內 O
濃 O
度 O
。 O

那 O
有 O
時 O
候 O
有 O
沒 O
有 O
帶 O
病 O
毒 O
啊 O
， O
其 O
實 O
沒 O
有 O
辦 O
法 O
從 O
長 O
相 O
看 O
得 O
出 O
來 O
。 O

民 O
眾 O
： O
嗯 O
嗯 O
嗯 O
。 O

我 O
知 O
道 O
。 O

個 O
管 O
師 O
： O
所 O
以 O
有 O
時 O
候 O
有 O
的 O
人 O
會 O
覺 O
得 O
他 O
看 O
起 O
來 O
乖 O
乖 O
的 O
， O
所 O
以 O
我 O
覺 O
得 O
無 O
套 O
也 O
還 O
好 O
。 O

可 O
是 O
有 O
時 O
候 O
你 O
真 O
的 O
， O
你 O
自 O
己 O
都 O
不 O
了 O
解 O
自 O
己 O
， O
你 O
怎 O
麽 O
會 O
了 O
解 O
對 O
方 O
， O
他 O
的 O
過 O
去 O
的 O
狀 O
況 O
？ O
對 O
阿 O
所 O
以 O
要 O
保 O
護 O
自 O
己 O
， O
o O
k O
嗎 O
？ O
民 O
眾 O
： O
嗯 O
嗯 O
嗯 O
。 O

我 O
可 O
以 O
問 O
你 O
那 O
個 O
嗎 O
？ O
像 O
H O
P O
V O
他 O
是 O
， O
像 O
菜 O
花 O
他 O
是 O
某 O
一 O
種 O
芽 O
種 O
。 O

那 O
像 O
假 O
如 O
， O
今 O
天 O
我 O
約 O
了 O
一 O
個 O
對 O
象 O
， O
他 O
有 O
， O
他 O
其 O
實 O
有 O
感 O
染 O
菜 O
花 O
， O
那 O
像 O
我 O
們 O
有 O
接 O
觸 O
到 O
了 O
， O
那 O
他 O
到 O
就 O
是 O
他 O
那 O
個 O
病 O
毒 O
株 O
跑 O
到 O
我 O
身 O
上 O
， O
那 O
一 O
樣 O
會 O
變 O
成 O
菜 O
花 O
嗎 O
？ O
還 O
是 O
… O
… O
個 O
管 O
師 O
： O
一 O
樣 O
啊 O
， O
菜 O
花 O
啊 O
。 O

民 O
眾 O
： O
就 O
是 O
一 O
樣 O
， O
同 O
一 O
個 O
芽 O
種 O
？ O
個 O
管 O
師 O
： O
對 O
啊 O
， O
就 O
是 O
菜 O
花 O
啊 O
。 O

民 O
眾 O
： O
那 O
像 O
菜 O
花 O
， O
他 O
沒 O
辦 O
法 O
現 O
在 O
就 O
是 O
電 O
燒 O
、 O
冷 O
凍 O
。 O

個 O
管 O
師 O
： O
電 O
燒 O
、 O
冷 O
凍 O
都 O
可 O
以 O
。 O

民 O
眾 O
： O
然 O
後 O
藥 O
物 O
… O
… O
塗 O
抹 O
什 O
麽 O
之 O
類 O
的 O
。 O

個 O
管 O
師 O
： O
電 O
燒 O
、 O
冷 O
凍 O
是 O
讓 O
它 O
消 O
除 O
外 O
觀 O
。 O

但 O
是 O
你 O
免 O
疫 O
系 O
統 O
很 O
差 O
的 O
時 O
候 O
， O
它 O
就 O
會 O
又 O
出 O
現 O
。 O

有 O
些 O
人 O
會 O
這 O
樣 O
。 O

民 O
眾 O
： O
所 O
以 O
主 O
要 O
是 O
要 O
看 O
自 O
己 O
的 O
免 O
疫 O
狀 O
況 O
？ O
個 O
管 O
師 O
： O
任 O
何 O
的 O
疾 O
病 O
其 O
實 O
最 O
終 O
還 O
是 O
回 O
歸 O
到 O
你 O
的 O
免 O
疫 O
系 O
統 O
。 O

民 O
眾 O
： O
所 O
以 O
其 O
實 O
你 O
自 O
己 O
的 O
免 O
疫 O
狀 O
況 O
， O
其 O
實 O
你 O
如 O
果 O
一 O
直 O
保 O
持 O
在 O
好 O
的 O
狀 O
態 O
， O
它 O
會 O
自 O
己 O
代 O
謝 O
掉 O
嗎 O
？ O
個 O
管 O
師 O
： O
不 O
會 O
代 O
謝 O
掉 O
。 O

只 O
是 O
說 O
， O
就 O
像 O
病 O
毒 O
和 O
免 O
疫 O
系 O
統 O
就 O
像 O
兩 O
個 O
秤 O
一 O
樣 O
嘛 O
， O
看 O
誰 O
高 O
誰 O
低 O
嘛 O
。 O

你 O
免 O
疫 O
系 O
統 O
很 O
差 O
的 O
時 O
候 O
病 O
毒 O
當 O
然 O
就 O
會 O
上 O
來 O
嘛 O
， O
H O
I O
V O
也 O
是 O
這 O
樣 O
啊 O
。 O

民 O
眾 O
： O
哦 O
。 O

那 O
所 O
謂 O
根 O
治 O
是 O
什 O
麽 O
意 O
思 O
？ O
要 O
怎 O
麽 O
辨 O
別 O
？ O
因 O
為 O
他 O
就 O
只 O
是 O
外 O
觀 O
不 O
見 O
， O
就 O
是 O
像 O
它 O
長 O
出 O
來 O
， O
你 O
用 O
電 O
燒 O
把 O
它 O
燒 O
掉 O
， O
它 O
就 O
不 O
見 O
了 O
， O
但 O
是 O
他 O
事 O
實 O
上 O
還 O
在 O
你 O
身 O
體 O
裏 O
面 O
。 O

個 O
管 O
師 O
： O
就 O
像 O
好 O
， O
這 O
樣 O
也 O
不 O
算 O
什 O
麽 O
根 O
治 O
。 O

就 O
像 O
比 O
如 O
說 O
好 O
， O
有 O
些 O
人 O
會 O
覺 O
得 O
梅 O
毒 O
， O
然 O
後 O
曾 O
經 O
感 O
染 O
過 O
， O
又 O
再 O
感 O
染 O
， O
又 O
有 O
， O
以 O
為 O
是 O
復 O
發 O
嘛 O
， O
其 O
實 O
不 O
是 O
復 O
發 O
， O
是 O
你 O
再 O
次 O
被 O
感 O
染 O
到 O
。 O

所 O
以 O
它 O
其 O
實 O
是 O
， O
他 O
讓 O
你 O
電 O
燒 O
， O
把 O
他 O
的 O
那 O
個 O
外 O
觀 O
給 O
看 O
不 O
到 O
。 O

有 O
些 O
人 O
覺 O
得 O
外 O
觀 O
不 O
好 O
看 O
， O
但 O
實 O
際 O
上 O
它 O
還 O
是 O
多 O
多 O
少 O
少 O
會 O
殘 O
留 O
一 O
些 O
病 O
毒 O
… O
… O
民 O
眾 O
： O
在 O
裡 O
面 O
。 O

個 O
管 O
師 O
： O
但 O
是 O
就 O
是 O
他 O
可 O
以 O
跟 O
你 O
和 O
平 O
共 O
存 O
。 O

要 O
不 O
然 O
就 O
是 O
可 O
能 O
你 O
就 O
是 O
再 O
次 O
感 O
染 O
。 O

民 O
眾 O
： O
所 O
以 O
和 O
平 O
共 O
存 O
的 O
狀 O
態 O
算 O
是 O
， O
在 O
你 O
們 O
個 O
管 O
師 O
的 O
眼 O
中 O
算 O
是 O
全 O
癒 O
嗎 O
？ O
就 O
是 O
像 O
那 O
時 O
， O
就 O
是 O
像 O
， O
我 O
那 O
時 O
候 O
查 O
資 O
料 O
是 O
說 O
你 O
只 O
要 O
電 O
燒 O
之 O
後 O
三 O
個 O
月 O
然 O
後 O
沒 O
有 O
復 O
發 O
， O
就 O
算 O
好 O
的 O
嗎 O
？ O
個 O
管 O
師 O
： O
對 O
啊 O
， O
就 O
沒 O
再 O
長 O
出 O
來 O
啦 O
。 O

就 O
也 O
沒 O
有 O
辦 O
法 O
斬 O
草 O
除 O
根 O
啦 O
， O
的 O
意 O
思 O
是 O
這 O
樣 O
子 O
。 O

民 O
眾 O
： O
但 O
是 O
也 O
沒 O
有 O
辦 O
法 O
證 O
實 O
說 O
你 O
真 O
的 O
之 O
後 O
不 O
會 O
再 O
復 O
發 O
還 O
是 O
幹 O
嘛 O
？ O
個 O
管 O
師 O
： O
這 O
… O
… O
不 O
能 O
… O
… O
就 O
是 O
像 O
有 O
些 O
人 O
覺 O
得 O
梅 O
毒 O
再 O
次 O
感 O
染 O
的 O
話 O
是 O
再 O
復 O
發 O
。 O

其 O
實 O
不 O
是 O
復 O
發 O
， O
就 O
是 O
… O
… O
就 O
像 O
如 O
果 O
你 O
你 O
如 O
果 O
感 O
染 O
了 O
梅 O
毒 O
好 O
了 O
， O
然 O
後 O
如 O
果 O
假 O
設 O
你 O
下 O
次 O
再 O
去 O
驗 O
， O
會 O
有 O
比 O
如 O
說 O
他 O
會 O
用 O
倍 O
數 O
的 O
成 O
長 O
啊 O
， O
所 O
以 O
你 O
其 O
實 O
只 O
要 O
記 O
得 O
這 O
次 O
的 O
指 O
數 O
多 O
少 O
， O
下 O
一 O
次 O
有 O
沒 O
有 O
再 O
升 O
高 O
， O
再 O
升 O
高 O
不 O
是 O
復 O
發 O
， O
是 O
再 O
次 O
被 O
感 O
染 O
。 O

民 O
眾 O
： O
感 O
染 O
源 O
一 O
樣 O
是 O
體 O
內 O
的 O
那 O
一 O
個 O
？ O
個 O
管 O
師 O
： O
沒 O
有 O
。 O

就 O
是 O
你 O
還 O
是 O
再 O
次 O
被 O
感 O
染 O
。 O

民 O
眾 O
： O
就 O
是 O
再 O
約 O
之 O
類 O
的 O
？ O
個 O
管 O
師 O
： O
對 O
。 O

就 O
是 O
再 O
次 O
被 O
感 O
染 O
。 O

你 O
不 O
是 O
因 O
為 O
體 O
內 O
的 O
再 O
復 O
發 O
。 O

民 O
眾 O
： O
好 O
。 O

個 O
管 O
師 O
： O
對 O
， O
我 O
覺 O
得 O
其 O
實 O
病 O
毒 O
齁 O
。 O

就 O
像 O
大 O
家 O
會 O
覺 O
得 O
H O
感 O
覺 O
比 O
較 O
可 O
怕 O
。 O

那 O
有 O
些 O
人 O
會 O
覺 O
得 O
外 O
顯 O
性 O
比 O
較 O
可 O
怕 O
。 O

就 O
像 O
我 O
也 O
有 O
個 O
案 O
覺 O
得 O
H O
I O
V O
還 O
好 O
， O
就 O
是 O
吃 O
藥 O
控 O
制 O
。 O

但 O
是 O
淋 O
病 O
就 O
會 O
有 O
一 O
些 O
膿 O
啊 O
， O
他 O
會 O
覺 O
得 O
這 O
會 O
影 O
響 O
他 O
約 O
的 O
對 O
方 O
的 O
感 O
受 O
， O
他 O
會 O
比 O
較 O
在 O
意 O
的 O
是 O
這 O
個 O
。 O

他 O
反 O
而 O
不 O
怕 O
H O
I O
V O
， O
對 O
， O
所 O
以 O
每 O
個 O
人 O
的 O
感 O
受 O
性 O
不 O
一 O
樣 O
。 O

民 O
眾 O
： O
嗯 O
哼 O
嗯 O
哼 O
。 O

個 O
管 O
師 O
： O
對 O
啊 O
， O
但 O
是 O
就 O
像 O
我 O
剛 O
剛 O
跟 O
你 O
講 O
的 O
， O
就 O
是 O
如 O
果 O
你 O
真 O
的 O
會 O
擔 O
心 O
這 O
些 O
， O
唯 O
一 O
的 O
解 O
決 O
方 O
法 O
就 O
是 O
保 O
險 O
套 O
， O
不 O
然 O
就 O
是 O
打 O
疫 O
苗 O
。 O

如 O
果 O
你 O
真 O
的 O
沒 O
有 O
辦 O
法 O
接 O
受 O
保 O
險 O
套 O
的 O
話 O
， O
那 O
你 O
就 O
是 O
打 O
疫 O
苗 O
。 O

民 O
眾 O
： O
嗯 O
， O
好 O
， O
那 O
我 O
知 O
道 O
了 O
。 O

個 O
管 O
師 O
： O
但 O
是 O
如 O
果 O
假 O
設 O
梅 O
毒 O
菜 O
花 O
等 O
等 O
這 O
些 O
， O
如 O
果 O
你 O
有 O
被 O
感 O
染 O
的 O
話 O
， O
他 O
其 O
實 O
為 O
什 O
麽 O
會 O
被 O
視 O
為 O
H O
I O
V O
的 O
前 O
哨 O
站 O
， O
就 O
是 O
說 O
如 O
果 O
假 O
設 O
這 O
些 O
你 O
被 O
感 O
染 O
了 O
， O
接 O
下 O
來 O
你 O
再 O
持 O
續 O
無 O
套 O
你 O
就 O
非 O
常 O
高 O
的 O
風 O
險 O
是 O
得 O
到 O
H O
I O
V O
。 O

第 O
一 O
個 O
代 O
表 O
的 O
是 O
你 O
有 O
這 O
高 O
風 O
險 O
的 O
行 O
為 O
， O
你 O
有 O
這 O
個 O
途 O
徑 O
， O
再 O
來 O
你 O
的 O
免 O
疫 O
系 O
統 O
可 O
能 O
也 O
沒 O
有 O
非 O
常 O
的 O
很 O
好 O
。 O

我 O
們 O
不 O
可 O
能 O
每 O
天 O
測 O
免 O
疫 O
系 O
統 O
好 O
不 O
好 O
這 O
件 O
事 O
情 O
嘛 O
， O
你 O
也 O
不 O
可 O
能 O
測 O
你 O
的 O
藥 O
物 O
濃 O
度 O
， O
所 O
以 O
你 O
就 O
是 O
在 O
賭 O
運 O
氣 O
。 O

但 O
我 O
們 O
就 O
把 O
那 O
個 O
賭 O
運 O
氣 O
的 O
參 O
數 O
拿 O
掉 O
， O
就 O
是 O
保 O
險 O
套 O
啊 O
。 O

民 O
眾 O
： O
嗯 O
嗯 O
嗯 O
嗯 O
。 O

個 O
管 O
師 O
： O
如 O
果 O
假 O
設 O
你 O
也 O
有 O
在 O
吃 O
P O
r O
E O
P O
， O
然 O
後 O
又 O
有 O
戴 O
套 O
， O
那 O
相 O
對 O
的 O
被 O
感 O
染 O
任 O
何 O
的 O
性 O
病 O
機 O
率 O
都 O
非 O
常 O
的 O
